_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1da4e2980ece66d69a),,4,1800,"[""cooked white rice"",""sesame oil"",""frozen peas and carrots"",""onions"",""minced garlic"",""eggs"",""soy sauce""]",Mandy's Recipe Box,Fried Rice,"{""course"":[""Side Dishes""]}",Fried-Rice-1102122
ObjectId(58e5ee1da4e2980ece66d77e),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",5,1800,"[""okra"",""salt"",""pepper"",""cornmeal"",""vegetable oil""]",Southern Plate,Fried Okra,"{""course"":[""Side Dishes""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Okra-471096
ObjectId(58e5ee1da4e2980ece66d993),,5,2400,"[""flour"",""white wine"",""ground black pepper"",""salt"",""eggplant"",""vegetable oil"",""lemon""]",Saveur,Fried Eggplant,{},Fried-Eggplant-441482
ObjectId(58e5ee1da4e2980ece66d99a),,4,3300,"[""vanilla ice cream"",""cinnamon"",""cereal"",""oil"",""ice cream""]",Cupcake Diaries,Fried Ice Cream,"{""course"":[""Desserts""]}",Fried-Ice-Cream-1811080
ObjectId(58e5ee1da4e2980ece66dbc7),"{""piquant"":0.5,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""fingerling potatoes"",""garlic"",""fresh rosemary"",""olive oil"",""garlic salt"",""ground pepper""]",The Chic Site,Fried Fingerling Potatoes,"{""course"":[""Side Dishes""]}",Fried-Fingerling-Potatoes-1044315
ObjectId(58e5ee1da4e2980ece66dcac),"{""piquant"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",3,1800,"[""paprika"",""onion powder"",""granulated garlic""]",Nick Stellino,Fried Green Tomatoes,"{""course"":[""Side Dishes""]}",Fried-Green-Tomatoes-1158001
ObjectId(58e5ee1da4e2980ece66de0a),"{""piquant"":0.0,""sour"":0.0,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",5,1500,"[""cube steaks"",""all-purpose flour"",""seasoning salt"",""ground black pepper"",""salt"",""canola oil"",""butter""]",The Pioneer Woman,Fried Round Steak,"{""course"":[""Main Dishes""]}",Fried-Round-Steak-961294
ObjectId(58e5ee1da4e2980ece66de5b),"{""piquant"":0.5,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,1800,"[""brussels sprouts"",""Sriracha"",""honey"",""lime"",""salt"",""vegetable oil""]",Serious Eats,Fried Brussels Sprouts with Sriracha-Honey Sauce,"{""course"":[""Side Dishes""]}",Fried-Brussels-Sprouts-with-Sriracha-Honey-Sauce-Serious-Eats-200821
ObjectId(58e5ee1da4e2980ece66e0d2),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,600,"[""mashed potatoes"",""eggs"",""water"",""bread crumbs""]",Fridge Recipe,Fried Mashed Potato Balls,"{""course"":[""Side Dishes"",""Lunch""]}",Fried-Mashed-Potato-Balls-1970263
ObjectId(58e5ee1da4e2980ece66e1e3),,3,1800,"[""mozzarella cheese"",""unbleached all-purpose flour"",""eggs"",""milk"",""Italian style breadcrumbs"",""vegetable oil"",""pizza sauce""]",Tablespoon,Fried Mozzarella Cheese Balls,"{""course"":[""Appetizers""]}",Fried-Mozzarella-Cheese-Balls-1077354
ObjectId(58e5ee1da4e2980ece66e4ea),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,2400,"[""butter"",""eggs"",""medium carrot"",""white onion"",""frozen peas"",""garlic"",""salt"",""pepper"",""rice"",""green onions"",""soy sauce"",""oyster sauce"",""toasted sesame oil""]",Gimme Some Oven,Fried Rice,"{""course"":[""Side Dishes""]}",Fried-Rice-530654
ObjectId(58e5ee1da4e2980ece66e6d1),"{""piquant"":0.8333333333333334,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,3000,"[""chicken wings"",""all-purpose flour"",""sea salt"",""black pepper"",""garlic powder"",""paprika"",""oil"",""Franks Hot Sauce"",""Cholula Hot Sauce"",""butter""]",Serena Bakes Simply from Scratch,Fried Hot Wings,"{""course"":[""Appetizers"",""Lunch""]}",Fried-Hot-Wings-686046
ObjectId(58e5ee1da4e2980ece66e6f7),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""eggs"",""skim milk"",""Tabasco Pepper Sauce"",""flour"",""salt"",""pepper"",""cajun seasoning""]",Family Fun Journal,Fried Pickle,"{""course"":[""Lunch""]}",Fried-Pickle-1045133
ObjectId(58e5ee1da4e2980ece66e8e4),,4,1200,"[""tortillas"",""cream cheese"",""greek yogurt"",""frozen blueberries"",""Truvía® natural sweetener"",""salt"",""coconut oil""]",Briana Thomas,Fried Cream Cheese and Berry Taco,"{""course"":[""Lunch""]}",Fried-Cream-Cheese-and-Berry-Taco-1187187
ObjectId(58e5ee1da4e2980ece66e989),"{""sweet"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,1800,"[""self rising flour"",""cornmeal"",""baking powder"",""salt"",""sugar"",""eggs"",""buttermilk"",""water"",""canola oil"",""canola""]",Deep South Dish,Fried Cornbread - Southern Cornmeal Hoecakes,{},Fried-Cornbread---Southern-Cornmeal-Hoecakes-1894914
ObjectId(58e5ee1da4e2980ece66e9b5),,4,16200,"[""turkey wings"",""seasoning salt"",""seafood seasoning"",""cayenne pepper"",""garlic powder"",""canola oil""]",AllRecipes,Fried Turkey Wings,{},Fried-Turkey-Wings-AllRecipes-40247
ObjectId(58e5ee1da4e2980ece66eb82),,4,3300,"[""chicken strips"",""canola oil"",""white pepper"",""cayenne pepper"",""all-purpose flour"",""paprika"",""salt"",""eggs""]",Popeyes at Home,Fried Chicken Strips,"{""course"":[""Lunch""]}",Fried-Chicken-Strips-1932059
ObjectId(58e5ee1da4e2980ece66ec72),,4,3300,"[""chicken strips"",""canola oil"",""white pepper"",""cayenne pepper"",""all-purpose flour"",""paprika"",""salt"",""eggs""]",Popeyes at Home,Fried Chicken Strips,"{""course"":[""Lunch""]}",Fried-Chicken-Strips-1932059
ObjectId(58e5ee1da4e2980ece66eca9),,4,3000,"[""vanilla ice cream"",""sponge cake"",""eggs"",""bread crumbs"",""vegetable oil"",""brown sugar"",""cream""]",GoodFood,Fried Ice-cream,"{""course"":[""Desserts""]}",Fried-Ice-cream-1498217
ObjectId(58e5ee1da4e2980ece66ed5c),"{""piquant"":0.0,""sour"":0.0,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",5,2700,"[""vegetable oil"",""bocconcini"",""large eggs"",""dry bread crumbs""]",Epicurious,Fried Mozzarella Balls,"{""course"":[""Appetizers""]}",Fried-Mozzarella-Balls-Epicurious
ObjectId(58e5ee1da4e2980ece66edeb),,4,2100,"[""green apples"",""brown sugar"",""cinnamon"",""white chocolate chips"",""egg roll wrappers"",""oil"",""powdered sugar""]",The Binder Ladies,Fried Apple Pies Recipe!,"{""course"":[""Desserts""],""cuisine"":[""Kid-Friendly""]}",Fried-Apple-Pies-Recipe_-1107473
ObjectId(58e5ee1da4e2980ece66ef21),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.8333333333333334}",5,1200,"[""vegetable oil"",""all-purpose flour"",""seasoning salt"",""salt"",""pepper"",""pork chops""]",AllRecipes,Fried Pork Chop,"{""course"":[""Main Dishes""]}",Fried-Pork-Chop-Allrecipes
ObjectId(58e5ee1da4e2980ece66ef73),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,2100,"[""chicken strips"",""boiling potatoes"",""green beans"",""tomatoes"",""purple onion"",""ranch dressing"",""lettuce""]",A Kitchen Hoor's Adventures,Fried Chicken Salad,"{""course"":[""Salads"",""Lunch""]}",Fried-Chicken-Salad-778826
ObjectId(58e5ee1da4e2980ece66ef9d),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.5}",4,4200,"[""chicken"",""salt"",""pepper"",""buttermilk"",""self rising flour"",""vegetable oil""]",MyRecipes,Fried Chicken,"{""course"":[""Main Dishes""]}",Fried-Chicken-My-Recipes
ObjectId(58e5ee1da4e2980ece66f001),,4,1200,"[""bananas"",""coconut oil""]",Try Anything Once,Fried Bananas,"{""course"":[""Desserts"",""Lunch""]}",Fried-Bananas-1092017
ObjectId(58e5ee1da4e2980ece66f18e),,4,1800,"[""zucchini"",""milk"",""panko breadcrumbs"",""flour"",""oil""]",Lil' Luna,Fried Zucchini,{},Fried-Zucchini-2015364
ObjectId(58e5ee1da4e2980ece66f21c),,4,1800,"[""zucchini"",""milk"",""panko breadcrumbs"",""flour"",""oil""]",Lil' Luna,Fried Zucchini,{},Fried-Zucchini-2015364
ObjectId(58e5ee1da4e2980ece66f2de),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",3,3300,"[""polenta"",""olive oil"",""grated parmesan cheese"",""salt"",""marinara sauce""]",Cooking Channel,Fried Polenta,"{""cuisine"":[""Italian""]}",Fried-Polenta-1601474
ObjectId(58e5ee1da4e2980ece66f30f),,4,3000,"[""vanilla ice cream"",""sponge cake"",""eggs"",""bread crumbs"",""vegetable oil"",""brown sugar"",""cream""]",GoodFood,Fried Ice-cream,"{""course"":[""Desserts""]}",Fried-Ice-cream-1498217
ObjectId(58e5ee1da4e2980ece66f3b3),"{""sweet"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1500,"[""plantains"",""butter"",""salt"",""honey""]",Foodie on the Side,Fried Plantains,{},Fried-Plantains-1285969
ObjectId(58e5ee1da4e2980ece66f3ec),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1500,"[""anchovies"",""salt"",""flour"",""olive oil"",""lemon juice""]",El invitado de invierno,Fried Anchovies,"{""course"":[""Lunch""]}",Fried-Anchovies-632134
ObjectId(58e5ee1da4e2980ece66f573),,5,4500,"[""elbow macaroni"",""Crystal Farms Butter"",""all-purpose flour"",""salt"",""2% reduced-fat milk"",""Crystal Farms Shredded Mac and Cheese 3 Cheese Blend"",""Crystal Farms eggs"",""plain breadcrumbs"",""vegetable oil""]",Crystal Farms Brand,Fried Mac & Cheese Bites,{},Fried-Mac-_-Cheese-Bites-1028724
ObjectId(58e5ee1da4e2980ece66f604),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1500,"[""anchovies"",""salt"",""flour"",""olive oil"",""lemon juice""]",El invitado de invierno,Fried Anchovies,"{""course"":[""Lunch""]}",Fried-Anchovies-632134
ObjectId(58e5ee1da4e2980ece66f707),"{""piquant"":0.0,""sour"":0.0,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",5,2700,"[""vegetable oil"",""bocconcini"",""large eggs"",""dry bread crumbs""]",Epicurious,Fried Mozzarella Balls,"{""course"":[""Appetizers""]}",Fried-Mozzarella-Balls-Epicurious
ObjectId(58e5ee1da4e2980ece66f8bd),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",3,3300,"[""polenta"",""olive oil"",""grated parmesan cheese"",""salt"",""marinara sauce""]",Cooking Channel,Fried Polenta,"{""cuisine"":[""Italian""]}",Fried-Polenta-1601474
ObjectId(58e5ee1da4e2980ece66fea9),,4,3600,"[""turkey"",""hot water"",""brown sugar"",""kosher salt"",""ice"",""peanut oil""]",Chaos In The Kitchen,Fried Turkey,{},Fried-Turkey-1793626
ObjectId(58e5ee1da4e2980ece670230),"{""sweet"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,3300,"[""elbow macaroni"",""butter"",""flour"",""milk"",""cheddar cheese"",""smoked gouda"",""salt"",""pepper"",""eggs"",""bread crumbs"",""italian seasoning"",""marinara sauce""]",I Heart Nap Time,Fried Mac & Cheese,"{""cuisine"":[""Kid-Friendly""]}",Fried-Mac-_-Cheese-1033946
ObjectId(58e5ee1da4e2980ece670391),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",3,2700,"[""chicken breast halves"",""salt"",""pepper"",""vegetable oil"",""flour"",""black pepper"",""baking powder""]",Southern Food About.com,Fried Chicken Breasts,"{""course"":[""Main Dishes""]}",Fried-Chicken-Breasts-1473245
ObjectId(58e5ee1da4e2980ece67050c),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,2100,"[""granny smith apples"",""unsalted butter"",""light brown sugar"",""ground cinnamon"",""vanilla bean paste"",""puff pastry"",""eggs""]",This Silly Girl's Life,Fried Apple Turnovers,"{""course"":[""Desserts""]}",Fried-Apple-Turnovers-2028195
ObjectId(58e5ee1da4e2980ece67064e),"{""sweet"":0.16666666666666666,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""piquant"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3000,"[""yellow summer squash"",""cornmeal"",""Sriracha"",""nutritional yeast"",""salt"",""pepper"",""almond milk"",""canola oil""]",Create Mindfully,Fried Squash,{},Fried-Squash-1376223
ObjectId(58e5ee1da4e2980ece670777),,4,2400,"[""onions"",""buttermilk"",""all-purpose flour"",""salt"",""cayenne pepper"",""canola oil"",""black pepper""]",Making of a Mom,Fried Onion Strings,{},Fried-Onion-Strings-1313403
ObjectId(58e5ee1da4e2980ece6708f5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1800,"[""macaroni"",""vegetable oil"",""large eggs"",""panko"",""chopped fresh chives""]",Damn Delicious,Fried Mac and Cheese Balls,"{""course"":[""Appetizers""]}",Fried-Mac-and-Cheese-Balls-1942605
ObjectId(58e5ee1da4e2980ece6708f8),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1800,"[""oil"",""dill pickles"",""buttermilk"",""flour"",""plain breadcrumbs"",""salt""]",Everyday Made Fresh,Fried Pickles,"{""course"":[""Appetizers"",""Lunch""]}",Fried-Pickles-1543768
ObjectId(58e5ee1da4e2980ece670af3),"{""sweet"":0.16666666666666666,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""piquant"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3000,"[""yellow summer squash"",""cornmeal"",""Sriracha"",""nutritional yeast"",""salt"",""pepper"",""almond milk"",""canola oil""]",Create Mindfully,Fried Squash,{},Fried-Squash-1376223
ObjectId(58e5ee1da4e2980ece670ba3),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,2400,"[""mozzarella cheese"",""all-purpose flour"",""panko"",""eggs"",""garlic powder"",""lemon zest"",""red pepper flakes"",""kosher salt"",""freshly ground pepper"",""vegetable oil""]",12Tomatoes,Fried Cheese Balls,"{""course"":[""Appetizers"",""Lunch""]}",Fried-Cheese-Balls-1284525
ObjectId(58e5ee1da4e2980ece670e3a),,3,1500,"[""vegetable oil"",""all-purpose flour"",""ranch dressing"",""eggs"",""panko"",""pickle spears""]",Pillsbury.com,Fried Panko-Dipped Pickle Spears,"{""course"":[""Appetizers"",""Lunch""]}",Fried-Panko-Dipped-Pickle-Spears-600376
ObjectId(58e5ee1da4e2980ece670e8e),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.6666666666666666}",5,1500,"[""oil"",""chopped onion"",""bok choy"",""garlic"",""grated parmesan cheese"",""toasted pine nuts"",""wonton wrappers""]",Every Day with Rachael Ray,Fried Bok Choy Ravioli,"{""course"":[""Appetizers""]}",Fried-bok-choy-ravioli-347771
ObjectId(58e5ee1da4e2980ece670ec4),"{""piquant"":0.3333333333333333,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",5,1800,"[""bacon"",""ramps"",""eggs"",""pepper"",""salt"",""chili pepper flakes""]",Closet Cooking,Fried Eggs with Ramps and Bacon,"{""course"":[""Breakfast and Brunch""]}",Fried-Eggs-with-Ramps-and-Bacon-Closet-Cooking-54949
ObjectId(58e5ee1da4e2980ece671068),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""sweet potatoes"",""butter"",""light brown sugar""]",AllRecipes,Fried Sweet Potatoes,"{""course"":[""Side Dishes""]}",Fried-Sweet-Potatoes-Allrecipes
ObjectId(58e5ee1da4e2980ece6710f2),,4,1500,"[""Cinnamon Toast Crunch Cereal"",""melted butter"",""vanilla ice cream"",""whipped cream"",""hot fudge topping"",""cocktail cherries""]",Chocolate Moosey,Fried Ice Cream Sundaes,"{""course"":[""Desserts""],""cuisine"":[""Kid-Friendly""]}",Fried-Ice-Cream-Sundaes-1593330
ObjectId(58e5ee1da4e2980ece6712a2),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,720,"[""dough"",""ham"",""sharp cheddar cheese"",""oil""]","Oh, Sweet Basil",Fried Ham and Cheese Melts,"{""course"":[""Lunch""]}",Fried-Ham-and-Cheese-Melts-2040963
ObjectId(58e5ee1da4e2980ece671724),,4,3600,"[""turkey"",""hot water"",""brown sugar"",""kosher salt"",""ice"",""peanut oil""]",Chaos In The Kitchen,Fried Turkey,{},Fried-Turkey-1793626
ObjectId(58e5ee1da4e2980ece671864),"{""sweet"":0.16666666666666666,""sour"":0.5,""salty"":0.6666666666666666,""piquant"":0.0,""bitter"":0.3333333333333333,""meaty"":0.8333333333333334}",4,1200,"[""okra"",""oil"",""eggs"",""flour"",""corn starch"",""salt"",""pepper""]",Kawaling Pinoy,Fried Okra,"{""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Okra-1037713
ObjectId(58e5ee1da4e2980ece671982),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""sweet potatoes"",""butter"",""light brown sugar""]",AllRecipes,Fried Sweet Potatoes,"{""course"":[""Side Dishes""]}",Fried-Sweet-Potatoes-Allrecipes
ObjectId(58e5ee1da4e2980ece671bfa),"{""sweet"":0.8333333333333334,""sour"":0.5,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""pitted cherries"",""sugar"",""cinnamon"",""salt"",""corn starch"",""lemon juice""]",A Southern Soul,Fried Cherry Pies,"{""course"":[""Desserts""]}",Fried-Cherry-Pies-1700766
ObjectId(58e5ee1da4e2980ece671d88),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.5}",4,900,"[""butter"",""eggs"",""American cheese"",""white bread"",""salt"",""pepper"",""mayonnaise"",""ketchup""]",AllRecipes,Fried Egg Sandwich,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Fried-Egg-Sandwich-1609727
ObjectId(58e5ee1da4e2980ece671d9e),,4,3000,"[""beef"",""light soy sauce"",""sugar"",""baking soda"",""corn starch"",""sesame oil"",""oil"",""garlic"",""Chinese egg noodles"",""ramen"",""dark soy sauce"",""water"",""choy sum"",""soy sauce""]",Table for 2 or More,Fried Beef Noodles 炒牛肉面,"{""course"":[""Main Dishes""],""cuisine"":[""Asian"",""Chinese""]}",Fried-Beef-Noodles--793052
ObjectId(58e5ee1da4e2980ece672021),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.5}",4,900,"[""butter"",""eggs"",""American cheese"",""white bread"",""salt"",""pepper"",""mayonnaise"",""ketchup""]",AllRecipes,Fried Egg Sandwich,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Fried-Egg-Sandwich-1609727
ObjectId(58e5ee1da4e2980ece672273),,4,1500,"[""tortillas"",""sugar"",""salt"",""cinnamon"",""vegetable oil"",""cookies""]",I Bake He Shoots,Fried Cinnamon Sugar Tortillas,"{""course"":[""Desserts"",""Lunch""]}",Fried-Cinnamon-Sugar-Tortillas-1453486
ObjectId(58e5ee1da4e2980ece6722b5),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1800,"[""cooked rice"",""carrots"",""onions"",""garlic cloves"",""frozen peas"",""frozen sweet corn"",""soy sauce"",""sesame oil"",""vegetable oil"",""eggs"",""salt""]",The Vimbayi Diaries,Fried Rice,"{""course"":[""Side Dishes""],""cuisine"":[""Asian""]}",Fried-Rice-1896117
ObjectId(58e5ee1da4e2980ece6723a2),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",3,600,"[""ground beef"",""onions"",""spices"",""soy sauce"",""vinegar"",""chili powder"",""black pepper"",""salt"",""oil"",""veggies"",""flour"",""oregano"",""coriander powder""]",PetitChef,Fried Minced Beef Kofta,"{""course"":[""Main Dishes""]}",Fried-Minced-Beef-Kofta-2047590
ObjectId(58e5ee1da4e2980ece6724a9),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",3,2400,"[""olive oil"",""freshly grated parmesan"",""panko breadcrumbs"",""salt"",""large eggs"",""medium zucchini""]",Cooking Channel,Fried Zucchini,"{""course"":[""Appetizers""]}",Fried-Zucchini-1841078
ObjectId(58e5ee1da4e2980ece672510),,4,2700,"[""oil"",""bananas"",""coconut milk"",""brown sugar"",""sea salt""]",Kawaling Pinoy,Fried Bananas with Salted Caramel Coconut Sauce,"{""course"":[""Desserts""],""cuisine"":[""Filipino""]}",Fried-Bananas-with-Salted-Caramel-Coconut-Sauce-974201
ObjectId(58e5ee1da4e2980ece6728e6),,4,1500,"[""cheese ravioli"",""feta cheese"",""panko breadcrumbs"",""eggs"",""italian seasoning"",""ragu"",""oil""]",Grace and Good Eats,Fried Ravioli with Spicy Marinara,"{""course"":[""Main Dishes""]}",Fried-Ravioli-with-Spicy-Marinara-1360375
ObjectId(58e5ee1da4e2980ece67297f),,4,45000,"[""instant rice"",""chicken bouillon"",""snow peas"",""onions"",""beansprouts"",""eggs"",""vegetable oil"",""soy sauce""]",AllRecipes,Fried Rice II,"{""course"":[""Side Dishes""],""cuisine"":[""Asian"",""Chinese""]}",Fried-Rice-Ii-Allrecipes
ObjectId(58e5ee1da4e2980ece672ab6),,4,2100,"[""pork chops"",""soy sauce"",""ground black pepper"",""msg"",""garlic"",""corn oil""]",Kusinero.net,Fried Pork Chops,"{""course"":[""Main Dishes""]}",Fried-Pork-Chops-1518385
ObjectId(58e5ee1da4e2980ece672c13),,4,1200,"[""butter"",""coconut oil"",""zucchini"",""beaten eggs"",""flax seed meal"",""salt"",""pepper""]",Briana Thomas,Fried Breaded Zucchini,"{""course"":[""Side Dishes""]}",Fried-Breaded-Zucchini-1535825
ObjectId(58e5ee1da4e2980ece672ecb),"{""piquant"":0.3333333333333333,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",4,1200,"[""bell pepper"",""nonstick spray"",""eggs"",""cheese"",""salt"",""pepper""]",Reluctant Entertainer,Fried Eggs in Green Pepper,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Fried-Eggs-in-Green-Pepper-1544917
ObjectId(58e5ee1da4e2980ece672ed2),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""oil"",""all-purpose flour"",""italian seasoning"",""garlic powder"",""salt"",""black pepper"",""hot sauce"",""water"",""dill pickle slices""]",She Wears Many Hats,Fried Pickles,"{""course"":[""Appetizers"",""Lunch"",""Snacks""]}",Fried-Pickles-2007383
ObjectId(58e5ee1da4e2980ece672f9d),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,900,"[""green tomatoes"",""plain flour"",""eggs"",""vegetable oil"",""salt""]",Farm Flavor,"Fried Green Tomatoes (Flour) By Rachel Bertone - June 23, 2013","{""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Green-Tomatoes-_Flour_-By-Rachel-Bertone---June-23_-2013-1763553
ObjectId(58e5ee1ea4e2980ece6734a4),"{""sweet"":0.16666666666666666,""sour"":0.5,""salty"":0.8333333333333334,""piquant"":0.8333333333333334,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,1500,"[""smoked paprika"",""cayenne pepper"",""extra-virgin olive oil"",""chickpeas"",""kosher salt"",""lime zest""]",Bon Appétit,Fried Chickpeas,{},Fried-Chickpeas-1008443
ObjectId(58e5ee1ea4e2980ece6739d3),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""sugar"",""corn starch"",""ground nutmeg"",""milk"",""butter"",""grated lemon peel"",""eggs"",""dry bread crumbs"",""oil"",""powdered sugar""]",Nibbles and Feasts,Fried Milk | Leche Frita,"{""course"":[""Desserts""]}",Fried-Milk-_-Leche-Frita-1838451
