_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee22a4e2980ece68e435),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""mashed potatoes"",""eggs"",""flour"",""butter""]",Eating On A Dime,Mashed Potato Cakes,"{""course"":[""Side Dishes""]}",Mashed-Potato-Cakes-1911183
ObjectId(58e5ee22a4e2980ece68e851),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""sweet potatoes"",""honey"",""orange juice"",""sour cream"",""kosher salt"",""ground nutmeg""]",MyRecipes,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-My-Recipes
ObjectId(58e5ee22a4e2980ece68ebbc),,4,3600,"[""extra-virgin olive oil"",""sliced shallots"",""kosher salt"",""yukon gold potatoes"",""unsalted butter"",""crème fraîche"",""whole milk"",""ground black pepper""]",Jessy and Melissa,Mashed Potatoes with Caramelized Shallots,"{""course"":[""Side Dishes""],""holiday"":[""Thanksgiving""]}",Mashed-Potatoes-with-Caramelized-Shallots-1341139
ObjectId(58e5ee22a4e2980ece68f01c),,4,4200,"[""sweet potatoes"",""lime juice"",""melted butter"",""coconut flakes"",""salt"",""pepper""]",Queen of My Kitchen,Mashed Sweet Potatoes with Lime and Toasted Coconut,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-with-Lime-and-Toasted-Coconut-1694845
ObjectId(58e5ee22a4e2980ece68f5c4),,4,2100,"[""yukon gold potatoes"",""rutabaga"",""nonfat milk"",""light butter"",""kosher salt"",""ground black pepper""]",Food Done Light,Mashed Potato and Rutabaga,"{""course"":[""Side Dishes""],""holiday"":[""Fall""],""cuisine"":[""Kid-Friendly""]}",Mashed-Potato-and-Rutabaga-978431
ObjectId(58e5ee22a4e2980ece68f5f3),,4,1200,"[""gluten-free bread"",""vegan cheese"",""mashed potatoes"",""pickles"",""vegan mayonnaise""]",Vegetarian Mamma,Mashed Potato Grilled Cheese – #glutenfree #vegan #singleserve,"{""course"":[""Lunch""],""cuisine"":[""Barbecue""]}",Mashed-Potato-Grilled-Cheese-_glutenfree-_vegan-_singleserve-1171670
ObjectId(58e5ee22a4e2980ece68f854),,4,2100,"[""yukon gold potatoes"",""rutabaga"",""nonfat milk"",""light butter"",""kosher salt"",""ground black pepper""]",Food Done Light,Mashed Potato and Rutabaga,"{""course"":[""Side Dishes""],""holiday"":[""Fall""],""cuisine"":[""Kid-Friendly""]}",Mashed-Potato-and-Rutabaga-978431
ObjectId(58e5ee22a4e2980ece68fa83),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1800,"[""sweet potatoes"",""butter"",""maple syrup"",""cream"",""salt"",""ground black pepper""]",The Kittchen,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-1940055
ObjectId(58e5ee22a4e2980ece68fb8b),,4,1200,"[""gluten-free bread"",""vegan cheese"",""mashed potatoes"",""pickles"",""vegan mayonnaise""]",Vegetarian Mamma,Mashed Potato Grilled Cheese – #glutenfree #vegan #singleserve,"{""course"":[""Lunch""],""cuisine"":[""Barbecue""]}",Mashed-Potato-Grilled-Cheese-_glutenfree-_vegan-_singleserve-1171670
ObjectId(58e5ee22a4e2980ece68fd4d),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",3,900,"[""potatoes"",""butter"",""sour cream"",""fresh chives"",""ground black pepper"",""milk"",""salt""]",Southern Food About.com,Mashed Potatoes With Sour Cream and Chives,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Sour-Cream-and-Chives-782593
ObjectId(58e5ee22a4e2980ece6900e3),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,3000,"[""potatoes"",""butter"",""sour cream"",""cream"",""milk"",""bacon"",""cheese""]",Bargain Mums,Mashed Potato Casserole,"{""course"":[""Side Dishes""]}",Mashed-Potato-Casserole-1524807
ObjectId(58e5ee23a4e2980ece6913e7),,3,900,"[""beans"",""garlic cloves"",""olive oil"",""salt"",""baguette"",""fresh thyme"",""chili flakes""]",Sweet Paul,Mashed White Bean Bruschetta,"{""course"":[""Appetizers"",""Lunch""]}",Mashed-White-Bean-Bruschetta-1195143
ObjectId(58e5ee23a4e2980ece691b26),,4,2400,"[""turnips"",""chopped garlic"",""milk"",""fresh parsley"",""salt"",""freshly ground pepper"",""white truffle oil""]",Cooking Melangery,Mashed Turnips with White Truffle Oil,"{""course"":[""Side Dishes""]}",Mashed-Turnips-with-White-Truffle-Oil-1947670
ObjectId(58e5ee23a4e2980ece692293),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1800,"[""potatoes"",""milk"",""butter"",""salt"",""pepper""]",Passionated Cook,Mashed Potato,"{""course"":[""Side Dishes""]}",Mashed-Potato-1024858
ObjectId(58e5ee23a4e2980ece692703),"{""piquant"":0.0,""sour"":0.5,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2100,"[""mashed potatoes"",""chives"",""potatoes"",""pepper"",""granulated garlic"",""mozzarella cheese"",""panko breadcrumbs"",""flour"",""eggs"",""oil""]",The Real Housewives of Riverton,Mashed Potato Mozzarella Sticks,"{""course"":[""Lunch""]}",Mashed-Potato-Mozzarella-Sticks-1544962
ObjectId(58e5ee23a4e2980ece6933b7),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1800,"[""sweet potatoes"",""honey"",""orange juice"",""sour cream"",""kosher salt"",""ground nutmeg""]",Real Simple,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-1434307
ObjectId(58e5ee23a4e2980ece69379c),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,900,"[""baking potatoes"",""2% reduced-fat milk"",""extra-virgin olive oil"",""ground black pepper"",""salt"",""pepper""]",MyRecipes,Mashed Potatoes,"{""course"":[""Side Dishes""]}",Mashed-potatoes-341004
ObjectId(58e5ee23a4e2980ece693c48),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,900,"[""mashed potatoes"",""large eggs"",""salt"",""freshly ground pepper"",""bread"",""butter""]",I am a Food Blog,"Mashed Potatoes, Soft Coddled Egg and Toast","{""course"":[""Breakfast and Brunch""]}",Mashed-Potatoes_-Soft-Coddled-Egg-and-Toast-1330205
ObjectId(58e5ee23a4e2980ece69408f),"{""piquant"":0.0,""sour"":0.5,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,2700,"[""parsnips"",""yukon gold potatoes"",""salt"",""water"",""unsalted butter"",""chopped parsley"",""chives"",""ground black pepper""]",Simply Recipes,Mashed Parsnips and Potatoes with Chives and Parsley,"{""course"":[""Side Dishes""]}",Mashed-Parsnips-and-Potatoes-with-Chives-and-Parsley-519282
ObjectId(58e5ee23a4e2980ece6940df),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.3333333333333333}",3,5100,"[""smoked bacon"",""green onions"",""russet potatoes"",""sour cream"",""whole milk"",""butter"",""smoked gouda""]",Bon Appétit,Mashed-Potato Casserole with Smoked Gouda and Bacon,"{""course"":[""Side Dishes""]}",Mashed-Potato-Casserole-with-Smoked-Gouda-and-Bacon-1274451
ObjectId(58e5ee23a4e2980ece6943cb),"{""piquant"":0.0,""sour"":0.5,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,2700,"[""parsnips"",""yukon gold potatoes"",""salt"",""water"",""unsalted butter"",""chopped parsley"",""chives"",""ground black pepper""]",Simply Recipes,Mashed Parsnips and Potatoes with Chives and Parsley,"{""course"":[""Side Dishes""]}",Mashed-Parsnips-and-Potatoes-with-Chives-and-Parsley-519282
ObjectId(58e5ee23a4e2980ece6952e4),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,2400,"[""russet potatoes"",""garlic"",""kosher salt"",""unsalted butter"",""salt"",""pepper"",""yellow onion"",""minced garlic"",""all-purpose flour"",""water"",""chicken base"",""milk"",""chives"",""bacon"",""cheese"",""parsley""]",Life Tastes Good,Mashed Potato Soup,"{""course"":[""Soups""]}",Mashed-Potato-Soup-1543207
ObjectId(58e5ee23a4e2980ece6952eb),"{""sweet"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1500,"[""mashed potatoes"",""eggs"",""italian seasoning"",""garlic powder"",""french fried onions"",""olive oil""]",Simply Being Mommy,Mashed Potato Cake,{},Mashed-Potato-Cake-1292663
ObjectId(58e5ee23a4e2980ece695333),,3,1200,"[""yukon gold potatoes"",""white beans"",""broth"",""garlic cloves"",""salt"",""pepper""]",popsugar.com,Mashed Potatoes With White Beans,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-White-Beans-1382962
ObjectId(58e5ee23a4e2980ece6956c3),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2400,"[""baking potatoes"",""milk"",""butter"",""garlic"",""salt"",""pepper"",""drippings"",""beef broth"",""corn starch"",""idaho potatoes"",""beef drippings""]",This Is Why I'm Full,Mashed Potatoes and Gravy,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-and-Gravy-1260468
ObjectId(58e5ee23a4e2980ece695970),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3900,"[""yukon gold potatoes"",""kosher salt"",""garlic powder"",""cream cheese"",""asiago"",""panko breadcrumbs"",""chives""]",Life Currents,Mashed Potato Casserole,"{""course"":[""Side Dishes""]}",Mashed-Potato-Casserole-983528
ObjectId(58e5ee23a4e2980ece6961df),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1800,"[""cauliflower"",""garlic"",""ghee"",""salt"",""grated parmesan cheese"",""ground pepper"",""sea salt"",""fresh chives""]",Eating Birdfood,Mashed Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-1936026
ObjectId(58e5ee23a4e2980ece696255),,4,8100,"[""sweet potatoes"",""olive oil"",""ground black pepper"",""salt"",""garlic"",""butter""]",Simple Bites,Mashed Sweet Potatoes with Browned Butter,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-with-Browned-Butter-1327586
ObjectId(58e5ee24a4e2980ece696a3a),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,4200,"[""rutabaga"",""carrots"",""unsalted butter"",""grated nutmeg"",""freshly ground pepper"",""salt""]",Cookistry,Mashed Carrot and Rutabaga (Swede),"{""course"":[""Side Dishes""]}",Mashed-Carrot-and-Rutabaga-_Swede_-1050626
ObjectId(58e5ee24a4e2980ece6978b1),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,2700,"[""mashed potatoes"",""cheddar cheese"",""grated parmesan cheese"",""unsalted butter"",""noodles"",""crumbled bacon"",""chives"",""milk""]",12Tomatoes,Mashed Potato Mac and Cheese,"{""course"":[""Side Dishes""],""cuisine"":[""Kid-Friendly""]}",Mashed-Potato-Mac-and-Cheese-2053606
ObjectId(58e5ee24a4e2980ece697dee),,4,1380,"[""bread"",""avocado"",""goat cheese"",""roasted cherry tomatoes"",""buckwheat sprouts""]",Joyful Healthy Eats,Mashed Avocado Goat Cheese Sandwich with roasted cherry tomatoes,"{""course"":[""Lunch""]}",Mashed-Avocado-Goat-Cheese-Sandwich-with-roasted-cherry-tomatoes-1167367
ObjectId(58e5ee24a4e2980ece698421),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3900,"[""large potatoes"",""melted butter"",""sour cream"",""milk"",""eggs"",""shredded mozzarella cheese"",""shredded cheddar cheese"",""grated parmesan cheese"",""green onions"",""salt"",""pepper""]",Cooking  And Cooking,Mashed Potato Muffins,"{""course"":[""Side Dishes""]}",Mashed-Potato-Muffins-2018916
ObjectId(58e5ee24a4e2980ece6985d0),"{""piquant"":0.6666666666666666,""sour"":1.0,""salty"":1.0,""sweet"":1.0,""bitter"":1.0,""meaty"":1.0}",4,1800,"[""salted butter"",""milk"",""mashed potatoes"",""eggs"",""ground pepper"",""kosher salt"",""salsa""]",More Time at the Table,"Mashed Potato Eggs — Breakfast, Lunch, or Dinner","{""course"":[""Breakfast and Brunch""]}",Mashed-Potato-Eggs-Breakfast_-Lunch_-or-Dinner-1739727
ObjectId(58e5ee24a4e2980ece698739),,4,1380,"[""bread"",""avocado"",""goat cheese"",""roasted cherry tomatoes"",""buckwheat sprouts""]",Joyful Healthy Eats,Mashed Avocado Goat Cheese Sandwich with roasted cherry tomatoes,"{""course"":[""Lunch""]}",Mashed-Avocado-Goat-Cheese-Sandwich-with-roasted-cherry-tomatoes-1167367
ObjectId(58e5ee24a4e2980ece698d0a),,5,2400,"[""russet potatoes"",""heavy cream"",""unsalted butter"",""ground black pepper"",""kosher salt""]",Saveur,Mashed Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-441831
ObjectId(58e5ee24a4e2980ece699cac),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,900,"[""mashed potatoes"",""grated parmesan cheese"",""onions"",""all-purpose flour"",""eggs"",""chopped parsley"",""garlic powder"",""salt"",""freshly ground black pepper"",""vegetable oil"",""sour cream"",""chives""]",Olivia's Cuisine,Mashed Potato Pancakes,"{""course"":[""Breakfast and Brunch""]}",Mashed-Potato-Pancakes-1914750
ObjectId(58e5ee24a4e2980ece69a2d1),"{""sweet"":0.16666666666666666,""sour"":0.5,""salty"":0.16666666666666666,""piquant"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",0,,"[""celery root"",""russet potatoes"",""kosher salt"",""half \u0026 half"",""unsalted butter"",""ground white pepper""]",Williams-Sonoma,Mashed Potatoes and Celery Root,{},Mashed-Potatoes-and-Celery-Root-458821
ObjectId(58e5ee24a4e2980ece69a648),,4,4500,"[""butternut squash"",""butter"",""salt"",""freshly ground black pepper"",""dark brown sugar"",""heavy cream"",""ground cinnamon"",""garlic cloves"",""pure maple syrup""]",The Kitchen Snob,Mashed Butternut Squash with Cinnamon and Garlic,"{""course"":[""Side Dishes""],""holiday"":[""Fall""]}",Mashed-Butternut-Squash-with-Cinnamon-and-Garlic-1640024
ObjectId(58e5ee24a4e2980ece69afeb),,4,2220,"[""mashed potatoes"",""eggs"",""baking soda"",""baking powder"",""cassava root flour"",""olive oil"",""chives""]",Do You Even Paleo,Mashed Potato Waffles,"{""course"":[""Breakfast and Brunch""]}",Mashed-Potato-Waffles-1872543
ObjectId(58e5ee24a4e2980ece69b1a8),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2400,"[""mashed potatoes"",""onions"",""eggs"",""flour"",""sea salt"",""white pepper"",""bacon fat""]",Food Renegade,Mashed Potato Latkes,"{""course"":[""Side Dishes""],""holiday"":[""Hanukkah""]}",Mashed-Potato-Latkes-1081447
ObjectId(58e5ee24a4e2980ece69b83c),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,10800,"[""mashed potatoes"",""milk"",""unsalted butter"",""sugar"",""yeast"",""water"",""bread flour""]",Tablespoon,Mashed Potato Bread,"{""course"":[""Breads""]}",Mashed-Potato-Bread-1717872
ObjectId(58e5ee24a4e2980ece69bb4a),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2400,"[""mashed potatoes"",""onions"",""eggs"",""flour"",""sea salt"",""white pepper"",""bacon fat""]",Food Renegade,Mashed Potato Latkes,"{""course"":[""Side Dishes""],""holiday"":[""Hanukkah""]}",Mashed-Potato-Latkes-1081447
ObjectId(58e5ee25a4e2980ece69bc70),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,3900,"[""yams"",""marshmallow creme"",""butter"",""maple syrup"",""large eggs"",""orange"",""pecan halves""]",Epicurious,Mashed Yams in Orange Cups,"{""course"":[""Side Dishes""]}",Mashed-Yams-In-Orange-Cups-Epicurious
ObjectId(58e5ee25a4e2980ece69cfc4),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""garlic"",""onions"",""white beans"",""potatoes"",""butter"",""milk"",""pepper"",""salt""]",Sol i papar,Mashed Potatoes + Beans,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-_-Beans-1249175
ObjectId(58e5ee25a4e2980ece69d018),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,3900,"[""medium potatoes"",""evaporated milk"",""sour cream"",""salt"",""pepper"",""shredded cheddar cheese"",""bacon"",""green onions""]",My Catholic Kitchen,Mashed Potato Casserole,"{""course"":[""Side Dishes""]}",Mashed-Potato-Casserole-1589806
ObjectId(58e5ee25a4e2980ece69d3d5),,4,3600,"[""yukon gold potatoes"",""cream cheese with chives"",""almond milk"",""vegan butter"",""salt"",""pepper""]",Vegan in the Freezer,Mashed Potato Casserole,"{""course"":[""Side Dishes""]}",Mashed-Potato-Casserole-960635
ObjectId(58e5ee25a4e2980ece69d850),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1800,"[""potatoes"",""butter"",""whipping cream"",""ground pepper"",""salt""]",NPFamily Recipes,Mashed Potato (Khoai Tây Nghiền),"{""course"":[""Side Dishes""]}",Mashed-Potato-_Khoai-Tay-Nghien_-1888102
ObjectId(58e5ee25a4e2980ece69dccc),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""milk"",""flat leaf parsley"",""chopped fresh chives"",""potatoes"",""fine sea salt"",""unsalted butter""]",Epicurious,Mashed Potatoes with Herbs,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Herbs-Epicurious
ObjectId(58e5ee25a4e2980ece69e05f),,4,1200,"[""potatoes"",""butter"",""ground black pepper"",""sour cream"",""prepared horseradish"",""parsley""]",AllRecipes,Mashed Potatoes with Horseradish,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Horseradish-Allrecipes
ObjectId(58e5ee25a4e2980ece69e23f),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""milk"",""flat leaf parsley"",""chopped fresh chives"",""potatoes"",""fine sea salt"",""unsalted butter""]",Epicurious,Mashed Potatoes with Herbs,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Herbs-Epicurious
ObjectId(58e5ee25a4e2980ece69ea51),,4,2100,"[""milk"",""potatoes"",""salmon roe"",""butter"",""fresh dill"",""salmon"",""salt""]",Ukrainian Recipes,Mashed Potatoes with Salmon Roe,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-with-Salmon-Roe-1445801
ObjectId(58e5ee25a4e2980ece69fbb5),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,900,"[""cauliflower"",""butter"",""cream"",""salt"",""pepper"",""garlic"",""bacon pieces""]",Ditch The Carbs,Mashed Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-1220561
ObjectId(58e5ee25a4e2980ece6a0e09),,4,900,"[""sweet potatoes"",""unsalted butter"",""half \u0026 half"",""sea salt"",""ground black pepper""]",Cooking On The Weekends,Mashed Okinawan Sweet Potatoes,"{""course"":[""Side Dishes""],""holiday"":[""Fall""]}",Mashed-Okinawan-Sweet-Potatoes-1112473
ObjectId(58e5ee25a4e2980ece6a0edb),,4,1200,"[""olive oil"",""shallots"",""maple syrup"",""fresh sage"",""sweet potatoes"",""salt"",""freshly ground black pepper""]",Cook for your life,Mashed Yams with Crispy Maple Shallots,"{""course"":[""Side Dishes""]}",Mashed-Yams-with-Crispy-Maple-Shallots-1925567
ObjectId(58e5ee26a4e2980ece6a3c2c),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""cauliflower"",""parmesan cheese"",""almond milk"",""ghee"",""salt"",""pepper""]",Fit SlowCooker Queen,Mashed Cauliflower w/Parmesan Cheese,{},Mashed-Cauliflower-w_Parmesan-Cheese-1493286
ObjectId(58e5ee26a4e2980ece6a44c4),,4,1500,"[""toast"",""avocado"",""lime"",""Himalayan salt"",""black pepper"",""chili flakes"",""asparagus"",""olive oil"",""cherry tomatoes"",""garden cress"",""eggs""]",Cravings in Amsterdam,Mashed Avocado Toast with Sautéed Shaved Asparagus & a poached egg + How to Poach an Egg,"{""course"":[""Lunch"",""Breakfast and Brunch""]}",Mashed-Avocado-Toast-with-Sauteed-Shaved-Asparagus-_-a-poached-egg-_-How-to-Poach-an-Egg-1803346
ObjectId(58e5ee26a4e2980ece6a46e7),,4,6300,"[""butternut"",""garlic"",""olive oil"",""salt"",""ground black pepper"",""low sodium chicken broth"",""unsalted butter""]",MyRecipes,Mashed Roasted Squash and Garlic,"{""course"":[""Side Dishes""]}",Mashed-Roasted-Squash-and-Garlic-379209
ObjectId(58e5ee26a4e2980ece6a4c89),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2100,"[""cauliflower"",""cream cheese"",""bacon"",""cheddar cheese"",""monterey jack"",""salt"",""pepper""]",Caveman Keto,Mashed Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-1563413
ObjectId(58e5ee26a4e2980ece6a4cf6),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,2100,"[""rutabaga"",""butter""]",Food52,Mashed Rutabagas,"{""course"":[""Side Dishes""]}",Mashed-rutabagas-327897
ObjectId(58e5ee26a4e2980ece6a4fb5),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3600,"[""butter"",""onions"",""yukon gold potatoes"",""salt"",""whole milk"",""cauliflower"",""grated parmesan cheese""]",Cherry on my Sundae,Mashed Potatoes With Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Cauliflower-1795567
ObjectId(58e5ee26a4e2980ece6a5277),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""cauliflower"",""extra-virgin olive oil"",""sweet onion"",""baby spinach"",""kosher salt"",""freshly ground black pepper"",""garlic powder"",""butter""]",A Family Feast,Mashed Cauliflower and Spinach,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-and-Spinach-2013750
ObjectId(58e5ee26a4e2980ece6a562f),"{""piquant"":0.3333333333333333,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1800,"[""capers"",""yukon gold potatoes"",""dijon mustard"",""egg yolks"",""garlic"",""unsalted butter"",""sea salt""]",Lady and Pups,MASHED POTATO BUTTER AIOLI W/ FRIED CAPERS,"{""course"":[""Side Dishes""]}",MASHED-POTATO-BUTTER-AIOLI-W_-FRIED-CAPERS-980652
ObjectId(58e5ee26a4e2980ece6a5677),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1680,"[""cauliflower"",""cream cheese"",""sour cream"",""onion powder"",""garlic powder"",""salt"",""pepper"",""chives"",""butter""]",Spend with Pennies,"Mashed Cauliflower ""Potatoes""","{""course"":[""Side Dishes""]}",Mashed-Cauliflower-_Potatoes_-1947118
ObjectId(58e5ee27a4e2980ece6a6e25),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.5,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1500,"[""olive oil"",""frozen peas"",""fresh mint"",""green onions"",""butter"",""brown sugar"",""pepper"",""salt""]",AllRecipes,Mashed Peas,"{""course"":[""Side Dishes""]}",Mashed-Peas-AllRecipes
ObjectId(58e5ee27a4e2980ece6a70b9),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,600,"[""sweet potatoes"",""coconut oil"",""nutritional yeast"",""tahini"",""water"",""lemon"",""chopped parsley""]",Honestly Healthy,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-1849729
