_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1fa4e2980ece6794b8),,3,2400,"[""salmon"",""lemon pepper seasoning"",""fresh lemon juice"",""ground black pepper""]",Wandering Chopsticks,Baked Salmon with Lemon Pepper Seasoning,"{""course"":[""Main Dishes""]}",Baked-Salmon-with-Lemon-Pepper-Seasoning-632390
ObjectId(58e5ee1fa4e2980ece6794f3),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1500,"[""all-purpose flour"",""sugar"",""baking powder"",""salt"",""cinnamon"",""milk"",""white vinegar"",""pure vanilla extract"",""eggs"",""butter"",""powdered sugar""]",Diethood,Baked Cinnamon Doughnuts with Vanilla Glaze,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Baked-Cinnamon-Doughnuts-with-Vanilla-Glaze-989229
ObjectId(58e5ee1fa4e2980ece679585),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3900,"[""sugar"",""large eggs"",""sweetened condensed milk"",""evaporated milk"",""vanilla""]",Hillbilly Housewife,Baked Caramel Pudding,"{""course"":[""Desserts""]}",Baked-Caramel-Pudding-1072718
ObjectId(58e5ee1fa4e2980ece6795c9),,4,1800,"[""bread"",""bacon"",""cream"",""grating cheese"",""ground black pepper"",""garlic powder"",""salt"",""butter""]",Eat Well 101,Baked Bacon & Cheese Sandwiches,"{""course"":[""Lunch""]}",Baked-Bacon-_-Cheese-Sandwiches-1018451
ObjectId(58e5ee1fa4e2980ece6795da),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""wheel of brie"",""honey"",""dried cranberries"",""salted pistachios"",""crackers"",""sliced bread"",""apples""]",Life is but a Dish,"Baked Brie w/ Honey, Cranberries, & Pistachios","{""course"":[""Appetizers""]}",Baked-Brie-w_-Honey_-Cranberries_-_-Pistachios-1438910
ObjectId(58e5ee1fa4e2980ece6796ea),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3900,"[""bananas"",""orange juice""]",LaaLoosh,Baked Banana Chips,"{""course"":[""Lunch"",""Snacks""]}",Baked-Banana-Chips-1291936
ObjectId(58e5ee1fa4e2980ece679742),,4,3300,"[""zucchini"",""onions"",""tomatoes"",""garlic"",""ground black pepper"",""salt"",""mozzarella cheese""]",Diet Plan 101,Baked Zucchini and Tomato with Mozzarella (for South Beach Diet Phase 1),"{""course"":[""Side Dishes""]}",Baked-Zucchini-and-Tomato-with-Mozzarella-_for-South-Beach-Diet-Phase-1_-749846
ObjectId(58e5ee1fa4e2980ece679749),,3,2100,"[""fish fillets"",""butter"",""mayonnaise"",""onion flakes"",""black pepper"",""bread crumbs"",""salt"",""dried parsley""]",Plattershare,Baked Fish,"{""course"":[""Main Dishes""]}",Baked-Fish-1461688
ObjectId(58e5ee1fa4e2980ece679784),,4,1800,"[""olive oil"",""shredded basil"",""fresh chevre"",""cherry tomatoes"",""freshly ground black pepper"",""cayenne pepper""]",AllRecipes,Baked Goat Cheese Caprese Salad,{},Baked-Goat-Cheese-Caprese-Salad-1915903
ObjectId(58e5ee1fa4e2980ece6797b2),"{""sweet"":0.5,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""piquant"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.0}",4,55800,"[""dried navy beans"",""water"",""ketchup"",""maple syrup"",""brown sugar"",""molasses"",""worcestershire sauce"",""salt"",""ground black pepper"",""chili powder"",""onions""]",AllRecipes,Baked Beans from Scratch,{},Baked-Beans-from-Scratch-1844632
ObjectId(58e5ee1fa4e2980ece6797d4),,4,3300,"[""chicken drumsticks"",""garlic"",""ginger root"",""parsley"",""soy sauce"",""olive oil"",""salt"",""pepper""]",Jo Cooks,Baked Garlic and Ginger Chicken Drumsticks,"{""course"":[""Main Dishes""]}",Baked-Garlic-and-Ginger-Chicken-Drumsticks-995222
ObjectId(58e5ee1fa4e2980ece6797ef),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.6666666666666666,""meaty"":0.3333333333333333}",4,1800,"[""steel-cut oats"",""bananas"",""sliced almonds"",""cinnamon"",""maple syrup""]",Fits Simple,Baked Banana Almond Oatmeal,"{""course"":[""Breakfast and Brunch""]}",Baked-Banana-Almond-Oatmeal-1349641
ObjectId(58e5ee1fa4e2980ece67981c),,3,2100,"[""fish fillets"",""butter"",""mayonnaise"",""onion flakes"",""black pepper"",""bread crumbs"",""salt"",""dried parsley""]",Plattershare,Baked Fish,"{""course"":[""Main Dishes""]}",Baked-Fish-1461688
ObjectId(58e5ee1fa4e2980ece67991e),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""fresh green beans"",""parmesan cheese"",""garlic powder"",""salt"",""pepper""]",Lisahov's Health and Fitness,Baked Parmesan Green Beans,"{""course"":[""Side Dishes""]}",Baked-Parmesan-Green-Beans-1255270
ObjectId(58e5ee1fa4e2980ece67994d),,4,1500,"[""tilapia fillets"",""olive oil"",""salt"",""garlic powder""]",Domesticated Wild Child,Baked Tilapia,"{""course"":[""Main Dishes""]}",Baked-Tilapia-1303958
ObjectId(58e5ee1fa4e2980ece679a0d),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.8333333333333334}",4,3000,"[""unsalted butter"",""bone-in skin-on chicken thighs"",""sesame seeds"",""green onions"",""honey"",""soy sauce"",""ketchup"",""garlic"",""brown sugar"",""rice vinegar"",""ginger"",""Sriracha"",""sesame oil"",""corn starch"",""ground black pepper""]",Damn Delicious,Baked Honey Sesame Chicken,"{""course"":[""Main Dishes""],""cuisine"":[""Asian""]}",Baked-Honey-Sesame-Chicken-1021855
ObjectId(58e5ee1fa4e2980ece679a42),,4,3300,"[""zucchini"",""onions"",""tomatoes"",""garlic"",""ground black pepper"",""salt"",""mozzarella cheese""]",Diet Plan 101,Baked Zucchini and Tomato with Mozzarella (for South Beach Diet Phase 1),"{""course"":[""Side Dishes""]}",Baked-Zucchini-and-Tomato-with-Mozzarella-_for-South-Beach-Diet-Phase-1_-749846
ObjectId(58e5ee1fa4e2980ece679a52),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.3333333333333333,""meaty"":0.5}",4,2100,"[""chicken breasts"",""broccoli"",""white mushrooms"",""salt"",""pepper"",""honey"",""dijon mustard"",""dried basil"",""sweet paprika"",""turmeric""]",Perchance to Cook,"Baked Honey Mustard Paprika and Turmeric Chicken (paleo, GF)","{""course"":[""Main Dishes""]}",Baked-Honey-Mustard-Paprika-and-Turmeric-Chicken-_paleo_-GF_-1449179
ObjectId(58e5ee1fa4e2980ece679b63),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""fresh tomatoes"",""sour cream"",""mayonnaise"",""fresh tarragon"",""salt"",""black pepper""]",Step Away From The Carbs,Baked Tomatoes with Tarragon,"{""course"":[""Side Dishes""]}",Baked-Tomatoes-with-Tarragon-1870387
ObjectId(58e5ee1fa4e2980ece679b90),,4,1500,"[""brie cheese"",""fresh blueberries"",""honey"",""lemon juice""]",Made with Happy,Baked Blueberry Brie Appetizer,"{""course"":[""Appetizers""]}",Baked-Blueberry-Brie-Appetizer-1190157
ObjectId(58e5ee1fa4e2980ece679baf),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3000,"[""red potato"",""truffle oil"",""garlic"",""fresh parsley"",""parmesan cheese""]",Carla's Confections,Baked Parmesan and Truffle Oil Fries,"{""course"":[""Side Dishes"",""Lunch"",""Snacks""]}",Baked-Parmesan-and-Truffle-Oil-Fries-1794464
ObjectId(58e5ee1fa4e2980ece679be8),,4,3300,"[""chicken drumsticks"",""garlic"",""ginger root"",""parsley"",""soy sauce"",""olive oil"",""salt"",""pepper""]",Jo Cooks,Baked Garlic and Ginger Chicken Drumsticks,"{""course"":[""Main Dishes""]}",Baked-Garlic-and-Ginger-Chicken-Drumsticks-995222
ObjectId(58e5ee1fa4e2980ece679c13),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",5,1200,"[""kale"",""olive oil"",""coarse salt""]",Honey & Jam,Baked Kale Chips,"{""course"":[""Lunch"",""Snacks""]}",Baked-kale-chips-344974
ObjectId(58e5ee1fa4e2980ece679c73),,5,3300,"[""chicken breasts"",""swiss cheese"",""cream of mushroom soup"",""milk"",""stuffing"",""butter""]",Real Mom Kitchen,Baked Swiss Chicken,"{""course"":[""Main Dishes""],""cuisine"":[""Kid-Friendly""]}",Baked-swiss-chicken-369642
ObjectId(58e5ee1fa4e2980ece679c92),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,1200,"[""butter"",""lemon"",""diced tomatoes"",""shrimp"",""italian salad dressing mix"",""rice""]",The Seasoned Mom,Baked Italian Shrimp,"{""course"":[""Main Dishes""]}",Baked-Italian-Shrimp-1606692
ObjectId(58e5ee1fa4e2980ece679ce4),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",3,2400,"[""Baker's Angel Flake Coconut"",""sugar"",""flour"",""salt"",""egg whites"",""almond extract""]",Kraft,BAKER'S ONE BOWL Coconut Macaroons,"{""course"":[""Desserts""]}",BAKER_S-ONE-BOWL-Coconut-Macaroons-1636272
ObjectId(58e5ee1fa4e2980ece679d27),"{""piquant"":0.0,""sour"":0.0,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1320,"[""all-purpose flour"",""baking soda"",""baking powder"",""salt"",""unsalted butter"",""granulated sugar"",""brown sugar"",""vanilla extract"",""large eggs"",""chocolate chips""]",Stuck on Sweet,Bakery Style Chocolate Chip Cookies,"{""course"":[""Desserts"",""Afternoon Tea""]}",Bakery-Style-Chocolate-Chip-Cookies-1107121
ObjectId(58e5ee1fa4e2980ece679d50),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""olive oil"",""sweet potatoes"",""dried oregano"",""salt"",""ground black pepper""]",AllRecipes,Baked Sweet Potatoes,"{""course"":[""Side Dishes""]}",Baked-Sweet-Potatoes-1605329
ObjectId(58e5ee1fa4e2980ece679d56),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,4200,"[""uncooked ziti"",""eggs"",""sour cream"",""evaporated milk"",""butter"",""salt"",""pepper"",""cayenne pepper"",""shredded cheddar cheese"",""garlic salt""]",South Your Mouth,Baked Macaroni & Cheese,"{""course"":[""Main Dishes""]}",Baked-Macaroni-_-Cheese-924758
ObjectId(58e5ee1fa4e2980ece679d73),,3,2100,"[""small yellow potatoes"",""olive oil"",""pepper"",""salt"",""bacon"",""asparagus"",""sour cream""]",Potatoes Goodness Unearthed,Baked Potato Bites,"{""course"":[""Appetizers""]}",Baked-Potato-Bites-596478
ObjectId(58e5ee1fa4e2980ece679db9),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.8333333333333334}",4,3600,"[""pork loin"",""vegetable oil"",""bread crumbs"",""flour"",""eggs""]",TheYummyJourney,Baked Tonkatsu,"{""course"":[""Main Dishes""]}",Baked-Tonkatsu-1253020
ObjectId(58e5ee1fa4e2980ece679ec6),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,2100,"[""brie cheese"",""sun-dried tomatoes in oil"",""garlic"",""thyme"",""pepper""]",Closet Cooking,Baked Brie with Sundried Tomatoes,"{""course"":[""Appetizers""]}",Baked-Brie-with-Sundried-Tomatoes-1971573
ObjectId(58e5ee1fa4e2980ece679f1c),"{""sweet"":0.8333333333333334,""sour"":0.0,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3900,"[""seitan"",""olive oil"",""date honey"",""soy sauce"",""teriyaki sauce"",""bread crumbs""]",Vegan Slaughterer,Baked Seitan Schnitzel Bites,{},Baked-Seitan-Schnitzel-Bites-1036077
ObjectId(58e5ee1fa4e2980ece679fa5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2700,"[""ground beef"",""tomato sauce"",""diced tomatoes"",""italian seasoning"",""black pepper"",""nutmeg"",""ravioli"",""mozzarella cheese""]",Once a Month Meals,Baked Ravioli,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Baked-Ravioli-1617487
ObjectId(58e5ee1fa4e2980ece679fb4),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,2400,"[""elbow macaroni"",""butter"",""all-purpose flour"",""milk"",""salt"",""shredded cheese""]",The Country Contessa,Baked Macaroni and Cheese,"{""course"":[""Main Dishes""],""cuisine"":[""Kid-Friendly"",""Southern \u0026 Soul Food""]}",Baked-Macaroni-and-Cheese-1083868
ObjectId(58e5ee1fa4e2980ece679fb9),,4,2100,"[""broccoli stems"",""panko breadcrumbs"",""eggs"",""salt""]",Keep It Simple Foods,Baked Broccoli Chips,"{""course"":[""Appetizers"",""Lunch"",""Snacks""]}",Baked-Broccoli-Chips-762042
ObjectId(58e5ee1fa4e2980ece67a192),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.5}",4,3600,"[""ziti"",""extra-virgin olive oil"",""onions"",""garlic cloves"",""ground sirloin"",""crushed red pepper"",""smoked paprika"",""salt"",""marinara sauce"",""ricotta"",""fresh mozzarella"",""grated parmesan cheese""]",The Amateur Gourmet,Baked Ziti,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Baked-Ziti-1888759
ObjectId(58e5ee1fa4e2980ece67a193),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3600,"[""russet potatoes"",""fresh rosemary"",""extra-virgin olive oil"",""sea salt flakes""]",Leite's Culinaria,Baked Potato Chips,"{""course"":[""Lunch"",""Snacks""]}",Baked-Potato-Chips-1560739
ObjectId(58e5ee1fa4e2980ece67a19c),"{""sweet"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""all-purpose flour"",""sugar"",""unsweetened cocoa powder"",""baking powder"",""baking soda"",""salt"",""milk"",""large eggs"",""vanilla extract"",""unsalted butter"",""bittersweet chocolate"",""half \u0026 half"",""confectioners sugar""]",Tracey's Culinary Adventures,Baked Chocolate Donuts,"{""course"":[""Desserts""]}",Baked-Chocolate-Donuts-470689
ObjectId(58e5ee1fa4e2980ece67a1b2),,4,1800,"[""olive oil"",""shredded basil"",""fresh chevre"",""cherry tomatoes"",""freshly ground black pepper"",""cayenne pepper""]",AllRecipes,Baked Goat Cheese Caprese Salad,{},Baked-Goat-Cheese-Caprese-Salad-1915903
ObjectId(58e5ee1fa4e2980ece67a1d7),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,2100,"[""bananas"",""sugar"",""sour cream"",""unsalted butter"",""large eggs"",""pure vanilla extract"",""all-purpose flour"",""baking powder"",""baking soda"",""salt"",""chocolate chips""]",Foodtastic Mom,Baked Banana Donuts,"{""course"":[""Desserts""]}",Baked-Banana-Donuts-1523379
ObjectId(58e5ee1fa4e2980ece67a1f6),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1380,"[""all-purpose flour"",""baking powder"",""baking soda"",""salt"",""poppy seeds"",""unsalted butter"",""canola oil"",""granulated sugar"",""lemon zest"",""large eggs"",""buttermilk"",""fresh lemon juice"",""softened butter"",""powdered sugar""]",Cooking Classy,Baked Lemon Poppy Seed Doughnuts,"{""course"":[""Desserts"",""Breakfast and Brunch"",""Breads"",""Afternoon Tea""]}",Baked-Lemon-Poppy-Seed-Doughnuts-1896188
ObjectId(58e5ee1fa4e2980ece67a20a),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,3000,"[""bone-in skin-on chicken thighs"",""kosher salt"",""ground black pepper"",""unsalted butter"",""garlic"",""cremini mushrooms"",""chicken broth"",""dried thyme"",""dried oregano"",""dried basil"",""heavy cream"",""grated parmesan cheese"",""whole grain mustard""]",Damn Delicious,Baked Chicken and Mushroom Skillet,"{""course"":[""Main Dishes""],""cuisine"":[""Kid-Friendly""]}",Baked-Chicken-and-Mushroom-Skillet-771747
ObjectId(58e5ee1fa4e2980ece67a243),"{""sweet"":0.6666666666666666,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,3600,"[""strawberry ice cream"",""unsalted butter"",""cake flour"",""kosher salt"",""sugar"",""eggs"",""fresh lemon juice"",""grated lemon zest"",""cream of tartar"",""egg whites""]",Saveur,Baked Alaska,"{""course"":[""Desserts""]}",Baked-Alaska-579634
ObjectId(58e5ee1fa4e2980ece67a25f),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,6300,"[""potatoes"",""onions"",""butter"",""flour"",""low sodium chicken broth"",""milk"",""cheddar cheese"",""light sour cream"",""salt"",""pepper"",""bacon"",""chives""]","Life, Love and Good Food",Baked Potato Soup,"{""course"":[""Soups""]}",Baked-Potato-Soup-1116562
ObjectId(58e5ee1fa4e2980ece67a2c8),,4,4800,"[""mozzarella cheese"",""large eggs"",""all-purpose flour"",""Italian style breadcrumbs"",""panko"",""grated parmesan cheese"",""dried parsley"",""nonstick spray""]",Life in the Lofthouse,Baked Mozzarella Sticks,"{""course"":[""Appetizers"",""Lunch""],""cuisine"":[""Kid-Friendly""]}",Baked-Mozzarella-Sticks-1439288
ObjectId(58e5ee1fa4e2980ece67a3cf),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.5,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""noodles"",""lean ground beef"",""pasta sauce"",""cream cheese"",""italian seasoning"",""shredded parmesan cheese"",""shredded mozzarella cheese"",""dried basil""]",Life in the Lofthouse,Baked Spaghetti,"{""course"":[""Main Dishes""],""cuisine"":[""Kid-Friendly""]}",Baked-Spaghetti-1532267
ObjectId(58e5ee1fa4e2980ece67a460),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",4,1800,"[""muffin"",""flour"",""sugar"",""baking powder"",""salt"",""large eggs"",""milk"",""vanilla extract"",""vegetable oil"",""dried blueberries"",""powdered sugar"",""butter"",""cinnamon""]",The Grant Life,Bakery Style Blueberry Muffins,"{""course"":[""Breads""]}",Bakery-Style-Blueberry-Muffins-1111945
ObjectId(58e5ee1fa4e2980ece67a4ad),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""fresh tomatoes"",""sour cream"",""mayonnaise"",""fresh tarragon"",""salt"",""black pepper""]",Step Away From The Carbs,Baked Tomatoes with Tarragon,"{""course"":[""Side Dishes""]}",Baked-Tomatoes-with-Tarragon-1870387
ObjectId(58e5ee1fa4e2980ece67a505),"{""sweet"":0.8333333333333334,""sour"":0.0,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3900,"[""seitan"",""olive oil"",""date honey"",""soy sauce"",""teriyaki sauce"",""bread crumbs""]",Vegan Slaughterer,Baked Seitan Schnitzel Bites,{},Baked-Seitan-Schnitzel-Bites-1036077
ObjectId(58e5ee1fa4e2980ece67a515),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.8333333333333334}",4,3000,"[""unsalted butter"",""bone-in skin-on chicken thighs"",""sesame seeds"",""green onions"",""honey"",""soy sauce"",""ketchup"",""garlic"",""brown sugar"",""rice vinegar"",""ginger"",""Sriracha"",""sesame oil"",""corn starch"",""ground black pepper""]",Damn Delicious,Baked Honey Sesame Chicken,"{""course"":[""Main Dishes""],""cuisine"":[""Asian""]}",Baked-Honey-Sesame-Chicken-1021855
ObjectId(58e5ee1fa4e2980ece67a532),"{""sweet"":0.5,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,2700,"[""apples"",""grass-fed butter"",""cinnamon"",""nutmeg""]",Paleo Leap,Baked Apples With Cinnamon And Butter,"{""course"":[""Desserts""]}",Baked-Apples-With-Cinnamon-And-Butter-1416972
ObjectId(58e5ee1fa4e2980ece67a5a1),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,2700,"[""sweet potatoes"",""sage leaves"",""sea salt"",""butter""]",Donna Hay,Baked Sweet Potato,"{""course"":[""Side Dishes""],""holiday"":[""Sunday Lunch""]}",Baked-Sweet-Potato-768956
ObjectId(58e5ee1fa4e2980ece67a5bb),,4,3900,"[""olive oil"",""garlic"",""green pepper"",""onions"",""marinara sauce"",""shredded mozzarella cheese"",""cooking spray"",""wonton wrappers""]",Back to Her Roots,Baked Homemade Pizza Rolls,"{""course"":[""Appetizers"",""Lunch""]}",Baked-Homemade-Pizza-Rolls-978016
ObjectId(58e5ee1fa4e2980ece67a600),,4,2400,"[""pizza doughs"",""unsalted butter"",""gorgonzola"",""fresh parsley"",""freshly ground black pepper""]",PureWow,Baked Gorgonzola Bites,{},Baked-Gorgonzola-Bites-1953787
ObjectId(58e5ee1fa4e2980ece67a60c),,4,2400,"[""chicken breast halves"",""large eggs"",""cornflakes"",""salt"",""fresh parsley"",""olive oil"",""flour"",""freshly ground black pepper""]",Home Cooking Adventure,Baked Cornflake Crusted Chicken Strips,"{""course"":[""Main Dishes"",""Lunch""]}",Baked-Cornflake-Crusted-Chicken-Strips-1694998
ObjectId(58e5ee1fa4e2980ece67a773),,4,3300,"[""penne"",""vodka sauce"",""fresh mozzarella"",""butter"",""freshly grated parmesan"",""fresh basil""]",Many Kitchens,Baked Penne Vodka,"{""course"":[""Main Dishes""]}",Baked-Penne-Vodka-1303699
ObjectId(58e5ee1fa4e2980ece67a7cd),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3000,"[""grape tomatoes"",""frozen cheese ravioli"",""baby spinach"",""basil leaves"",""marinara sauce"",""shredded mozzarella cheese"",""grated parmesan cheese""]",I Heart Nap Time,Baked Ravioli and Spinach with Charred Tomatoes,"{""course"":[""Main Dishes""]}",Baked-Ravioli-and-Spinach-with-Charred-Tomatoes-2018747
ObjectId(58e5ee1fa4e2980ece67a809),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""boneless skinless chicken breasts"",""cooked bacon"",""shredded sharp cheddar cheese"",""bbq sauce"",""salt"",""pepper""]",Bullock's Buzz,Baked BBQ Bacon Cheddar Chicken,"{""course"":[""Main Dishes""]}",Baked-BBQ-Bacon-Cheddar-Chicken-1197922
ObjectId(58e5ee1fa4e2980ece67a860),"{""sweet"":0.5,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,2700,"[""apples"",""grass-fed butter"",""cinnamon"",""nutmeg""]",Paleo Leap,Baked Apples With Cinnamon And Butter,"{""course"":[""Desserts""]}",Baked-Apples-With-Cinnamon-And-Butter-1416972
ObjectId(58e5ee1fa4e2980ece67a896),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2700,"[""russet potatoes"",""extra-virgin olive oil"",""sea salt"",""rosemary"",""garlic""]",Where Women Cook,Baked Garlic and Rosemary Fries,"{""course"":[""Side Dishes"",""Snacks""]}",Baked-Garlic-and-Rosemary-Fries-1290347
ObjectId(58e5ee1fa4e2980ece67a91a),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",5,1200,"[""panko breadcrumbs"",""all-purpose flour"",""barbecue sauce"",""sweet onion"",""cooking spray"",""large eggs""]",Recipe Girl,Baked BBQ Onion Rings,"{""course"":[""Appetizers"",""Side Dishes"",""Lunch""]}",Baked-BBQ-Onion-Rings-472073
ObjectId(58e5ee1fa4e2980ece67a94b),"{""sweet"":0.5,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2100,"[""bananas"",""unsweetened applesauce"",""coconut milk"",""eggs"",""vanilla"",""cinnamon"",""allspice"",""coconut flour"",""sea salt"",""baking soda"",""baking powder"",""sliced almonds"",""raisins""]",The Prime Pursuit,Baked N’Oatmeal,"{""course"":[""Desserts""]}",Baked-NOatmeal-1868754
