_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee25a4e2980ece69d417),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""butter"",""pumpkin"",""chips"",""refrigerated crescent rolls"",""powdered sugar"",""creamer""]",I Should Be Mopping the Floor,Glazed Pumpkin Pull Apart Rolls,"{""course"":[""Breads""]}",Glazed-Pumpkin-Pull-Apart-Rolls-1311123
ObjectId(58e5ee25a4e2980ece69d429),,4,1800,"[""cake"",""butter"",""powdered sugar"",""large eggs"",""vanilla"",""milk"",""flour"",""baking powder"",""salt"",""lime"",""sugar"",""hot water"",""glaze"",""fresh lime juice""]",5boysbaker.com,Glazed Lime Cake,"{""course"":[""Afternoon Tea"",""Desserts""]}",Glazed-Lime-Cake-1774637
ObjectId(58e5ee25a4e2980ece69d550),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",5,1800,"[""butter"",""vegetable oil"",""granulated sugar"",""brown sugar"",""large eggs"",""baking powder"",""baking soda"",""ground nutmeg"",""cinnamon"",""salt"",""vanilla extract"",""all-purpose flour"",""milk"",""confectioners sugar"",""vanilla"",""hot water""]",My Baking Addiction,Glazed Doughnut Muffins,"{""course"":[""Breakfast and Brunch"",""Breads""]}",Glazed-Doughnut-Muffins-629512
ObjectId(58e5ee25a4e2980ece69d679),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1800,"[""brown sugar"",""yellow mustard"",""pork chops"",""fresh lemon juice""]",AllRecipes,Glazed Pork Chop,"{""course"":[""Main Dishes""]}",Glazed-Pork-Chop-Allrecipes
ObjectId(58e5ee25a4e2980ece69dac0),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""pearl onions"",""butter"",""chicken broth"",""brown sugar"",""red wine vinegar"",""fresh thyme leaves""]",Melanie Makes,Glazed Pearl Onions,"{""course"":[""Side Dishes""]}",Glazed-Pearl-Onions-1927253
ObjectId(58e5ee25a4e2980ece69dc53),,3,2100,"[""firm tofu"",""canola oil"",""bok choy"",""garlic cloves"",""vegetable broth"",""fresh ginger"",""fish sauce"",""soy sauce"",""dark brown sugar"",""toasted sesame oil"",""corn starch""]",MyRecipes,Glazed Tofu with Bok Choy,"{""course"":[""Main Dishes""],""cuisine"":[""Asian""]}",Glazed-Tofu-with-Bok-Choy-1459225
ObjectId(58e5ee25a4e2980ece69e0b3),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""carrots"",""unsalted butter"",""sugar"",""kosher salt""]",MyRecipes,Glazed Carrots,"{""course"":[""Side Dishes""]}",Glazed-Carrots-My-Recipes
ObjectId(58e5ee25a4e2980ece69e2f4),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,3300,"[""dark brown sugar"",""granulated sugar"",""ground cinnamon"",""unsalted butter"",""all-purpose flour"",""sugar"",""large eggs"",""yoghurt"",""vanilla extract"",""baking soda"",""baking powder"",""salt"",""milk"",""apples"",""confectioners sugar"",""heavy cream""]",Sally's Baking Addiction,Glazed Apple Crumb Muffins,"{""course"":[""Desserts"",""Breakfast and Brunch"",""Breads"",""Afternoon Tea""]}",Glazed-Apple-Crumb-Muffins-679658
ObjectId(58e5ee25a4e2980ece69efcf),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.5}",4,3300,"[""sugar"",""flour"",""salt"",""butter"",""large eggs"",""orange extract"",""orange zest"",""powdered sugar"",""orange juice""]",Butter With A Side Of Bread,GLAZED ORANGE BARS,"{""course"":[""Desserts""]}",GLAZED-ORANGE-BARS-2030214
ObjectId(58e5ee25a4e2980ece69fc68),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",4,2100,"[""butter"",""coconut sugar"",""creamy peanut butter"",""large eggs"",""vanilla extract"",""whole wheat white flour"",""baking soda"",""salt"",""strawberry jam"",""old-fashioned oats"",""powdered sugar"",""milk""]",Whole and Heavenly Oven,Glazed Peanut Butter & Jelly Cookie Bars,"{""course"":[""Desserts""]}",Glazed-Peanut-Butter-_-Jelly-Cookie-Bars-2033095
ObjectId(58e5ee25a4e2980ece69fdca),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""unsalted butter"",""sugar"",""eggs"",""blood orange juice"",""orange zest"",""all-purpose flour"",""salt"",""powdered sugar""]",Fantastic Eats,Glazed Blood Orange Blondies,"{""course"":[""Desserts""]}",Glazed-Blood-Orange-Blondies-1208357
ObjectId(58e5ee25a4e2980ece6a07db),,4,1800,"[""rolled oats"",""walnuts"",""dates"",""cacao powder"",""coconut oil"",""Himalayan salt"",""maple syrup"",""vanilla powder""]",This Rawsome Vegan Life,GLAZED CHOCOLATE DONUT HOLES,"{""course"":[""Desserts""]}",GLAZED-CHOCOLATE-DONUT-HOLES-1923873
ObjectId(58e5ee25a4e2980ece6a0ab3),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1500,"[""kielbasa"",""pineapple slices"",""teriyaki sauce"",""sweet chili sauce"",""honey"",""pineapple juice""]",Real Housemoms,Glazed Kielbasa Bites,"{""course"":[""Appetizers"",""Snacks""]}",Glazed-Kielbasa-Bites-747771
ObjectId(58e5ee25a4e2980ece6a18ff),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1500,"[""kielbasa"",""pineapple slices"",""teriyaki sauce"",""sweet chili sauce"",""honey"",""pineapple juice""]",Real Housemoms,Glazed Kielbasa Bites,"{""course"":[""Appetizers"",""Snacks""]}",Glazed-Kielbasa-Bites-747771
ObjectId(58e5ee26a4e2980ece6a1ff1),,3,3000,"[""baby carrots"",""sugar pea"",""brown sugar"",""Kraft Sun Dried Tomato Vinaigrette"",""butter"",""radishes"",""fresh parsley""]",Kraft,Glazed Spring Vegetables,"{""course"":[""Side Dishes""]}",Glazed-Spring-Vegetables-1555026
ObjectId(58e5ee26a4e2980ece6a2543),"{""piquant"":0.16666666666666666,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,4800,"[""cake flour"",""salt"",""baking powder"",""eggs"",""canola oil"",""sugar"",""fresh lemon juice"",""buttermilk"",""lemon"",""zucchini"",""glaze"",""confectioners sugar"",""milk""]",Easy to Make Recipes,Glazed Lemon Zucchini Bread - Made with fresh Zucchini and Lemons,"{""course"":[""Breads""]}",Glazed-Lemon-Zucchini-Bread---Made-with-fresh-Zucchini-and-Lemons-1220000
ObjectId(58e5ee26a4e2980ece6a29c3),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""flour"",""white sugar"",""baking powder"",""ground nutmeg"",""ground cinnamon"",""salt"",""buttermilk"",""eggs"",""vanilla"",""oil"",""frozen blueberries"",""powdered sugar"",""milk""]",Buns in my Oven,Glazed Blueberry Donuts,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Glazed-Blueberry-Donuts-1298968
ObjectId(58e5ee26a4e2980ece6a2a88),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1800,"[""vegetables"",""unsalted butter"",""honey"",""kosher salt""]",Bon Appétit,Glazed Vegetables,"{""course"":[""Side Dishes""]}",Glazed-Vegetables-1904137
ObjectId(58e5ee26a4e2980ece6a3a37),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.5}",4,3300,"[""granulated sugar"",""zest"",""juice"",""all-purpose flour"",""salt"",""baking powder"",""unsalted butter"",""egg yolks"",""vanilla extract"",""cream cheese"",""lemon juice"",""powdered sugar""]",Tracey's Culinary Adventures,Glazed Lemon Cookies,"{""course"":[""Desserts"",""Afternoon Tea""]}",Glazed-Lemon-Cookies-1034620
ObjectId(58e5ee26a4e2980ece6a3bf2),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,2100,"[""plain flour"",""baking powder"",""salt"",""sugar"",""orange zest"",""butter"",""eggs"",""vanilla extract"",""powdered sugar"",""orange juice""]",Domesblissity,Glazed Orange Cookies,"{""course"":[""Desserts""]}",Glazed-Orange-Cookies-1261289
ObjectId(58e5ee26a4e2980ece6a3cfb),"{""sweet"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.6666666666666666,""meaty"":0.8333333333333334}",4,,"[""ground cardamom"",""sugar"",""cinnamon"",""ground ginger"",""clove"",""dough"",""confectioners sugar"",""milk"",""orange extract""]",Cooking on the Front Burner,Glazed Chai Twists,{},Glazed-Chai-Twists-1191185
ObjectId(58e5ee26a4e2980ece6a3d7f),,5,2400,"[""frozen puff pastry sheets"",""apricot jam"",""confectioners sugar"",""heavy cream"",""fresh lemon juice""]",Epicurious,Glazed Apricot Twists,"{""course"":[""Desserts""]}",Glazed-Apricot-Twists-Epicurious
ObjectId(58e5ee26a4e2980ece6a40ea),,3,2700,"[""unsalted butter"",""all-purpose flour"",""baking powder"",""large eggs"",""sugar"",""grated orange"",""whole milk"",""powdered sugar"",""fresh orange juice""]",Bon Appétit,Glazed Madeleines,"{""course"":[""Desserts""],""cuisine"":[""French""]}",Glazed-Madeleines-634635
ObjectId(58e5ee26a4e2980ece6a4d09),,4,9900,"[""fully cooked ham"",""pineapple rings"",""whole cloves"",""cocktail cherries"",""brown sugar"",""spicy brown mustard"",""Dr. Pepper®"",""apple cider vinegar""]",It Is a Keeper,Glazed Holiday Ham,"{""course"":[""Main Dishes""],""holiday"":[""Christmas""]}",Glazed-Holiday-Ham-1050207
ObjectId(58e5ee26a4e2980ece6a4d3c),,4,2700,"[""all-purpose flour"",""granulated sugar"",""butter"",""salt"",""lemon zest"",""dried blueberries"",""powdered sugar"",""lemon juice"",""water"",""icing""]",Seasons and Suppers,Glazed Lemon and Dried Blueberry Shortbread Cookies,"{""course"":[""Desserts""]}",Glazed-Lemon-and-Dried-Blueberry-Shortbread-Cookies-1045404
ObjectId(58e5ee26a4e2980ece6a4fa7),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.5}",5,4800,"[""ketchup"",""brown sugar"",""lemon juice"",""dry mustard"",""lean ground beef"",""bread"",""diced onions"",""eggs"",""beef bouillon""]",AllRecipes,Glazed Meatloaf II,"{""course"":[""Main Dishes""]}",Glazed-Meatloaf-Ii-Allrecipes
ObjectId(58e5ee26a4e2980ece6a5479),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1200,"[""granulated sugar"",""eggs"",""unsalted butter"",""coffee creamer"",""vanilla extract"",""all-purpose flour"",""baking powder"",""salt"",""powdered sugar""]",a trEATs affair,Glazed Vanilla Donuts,"{""course"":[""Desserts"",""Afternoon Tea""]}",Glazed-Vanilla-Donuts-1581389
ObjectId(58e5ee26a4e2980ece6a59b4),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1800,"[""brown sugar"",""honey"",""butter"",""dijon mustard"",""soy sauce"",""olive oil"",""fresh ginger"",""salmon fillets""]",Top Grand Mothers Kitchen,Glazed Salmon,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Glazed-Salmon-850290
ObjectId(58e5ee26a4e2980ece6a5cd9),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,3300,"[""butterscotch chips"",""butter"",""powdered sugar"",""kosher salt"",""all-purpose flour"",""vanilla extract"",""milk"",""finely chopped pecans""]",Cookies & Cups,Glazed Butter Pecan Cookies,"{""course"":[""Desserts""]}",Glazed-Butter-Pecan-Cookies-1215937
ObjectId(58e5ee26a4e2980ece6a5d0e),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4200,"[""granny smith apples"",""lemon juice"",""unsalted butter"",""ground cinnamon"",""sugar"",""apple cider vinegar"",""active dry yeast"",""unbleached all-purpose flour"",""salt"",""whole milk"",""large eggs"",""vegetable oil"",""powdered sugar"",""milk"",""vanilla extract""]",The Kitchn,Glazed Apple Fritters,"{""course"":[""Breakfast and Brunch""]}",Glazed-Apple-Fritters-1297970
ObjectId(58e5ee26a4e2980ece6a5ea7),"{""piquant"":0.0,""sour"":0.0,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",3,7860,"[""powdered sugar"",""unsalted butter"",""pure vanilla extract"",""eggs"",""flour"",""baking powder"",""food gel"",""cookies"",""water"",""light corn syrup""]",Everyday Dishes,Glazed Leaf-Shaped Sugar Cookies,"{""course"":[""Desserts""],""holiday"":[""Christmas""]}",Glazed-Leaf-Shaped-Sugar-Cookies-1353597
ObjectId(58e5ee26a4e2980ece6a5f00),"{""piquant"":0.0,""sour"":0.0,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",3,7860,"[""powdered sugar"",""unsalted butter"",""pure vanilla extract"",""eggs"",""flour"",""baking powder"",""food gel"",""cookies"",""water"",""light corn syrup""]",Everyday Dishes,Glazed Leaf-Shaped Sugar Cookies,"{""course"":[""Desserts""],""holiday"":[""Christmas""]}",Glazed-Leaf-Shaped-Sugar-Cookies-1353597
ObjectId(58e5ee26a4e2980ece6a6126),"{""sweet"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4800,"[""zucchini"",""sugar"",""eggs"",""canola oil"",""lemon"",""flour"",""salt"",""baking soda"",""baking powder"",""ground cinnamon"",""lemon juice""]",Alaska From Scratch,Glazed Lemon Zucchini Loaf,"{""course"":[""Breads""]}",Glazed-Lemon-Zucchini-Loaf-1021490
ObjectId(58e5ee26a4e2980ece6a61f2),"{""sweet"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,5100,"[""canola oil"",""sugar"",""vanilla"",""large eggs"",""unbleached flour"",""cinnamon"",""salt"",""baking powder"",""milk"",""raisins"",""apples"",""pecans"",""powdered sugar"",""water"",""melted butter""]",Balancing Beauty and Bedlam,Glazed Apple Bread,"{""course"":[""Breads""]}",Glazed-Apple-Bread-986017
ObjectId(58e5ee26a4e2980ece6a6355),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""butter"",""sugar"",""eggs"",""vanilla extract"",""vanilla yogurt"",""lemon juice"",""flour"",""baking powder"",""baking soda"",""salt"",""strawberries"",""confectioners sugar""]",Who Needs A Cape,Glazed Strawberry Lemon Yogurt Loaf,"{""course"":[""Desserts"",""Breads""]}",Glazed-Strawberry-Lemon-Yogurt-Loaf-1606785
ObjectId(58e5ee26a4e2980ece6a6872),,3,4500,"[""sugar cookies"",""vanilla"",""almond extract"",""candy sprinkles""]",Pillsbury.com,Glazed Whiteout Cookies,"{""course"":[""Desserts""]}",Glazed-Whiteout-Cookies-1812620
ObjectId(58e5ee27a4e2980ece6a6bfb),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,2400,"[""all-purpose flour"",""baking powder"",""baking soda"",""ground ginger"",""cinnamon"",""salt"",""butter"",""vegetable oil"",""granulated sugar"",""light brown sugar"",""eggs"",""almond extract"",""buttermilk"",""unsalted butter"",""confectioners sugar"",""hot water""]",Une Gamine dans la Cuisine,Glazed Doughnut Muffins,"{""course"":[""Breakfast and Brunch"",""Breads"",""Afternoon Tea""]}",Glazed-Doughnut-Muffins-1346609
ObjectId(58e5ee27a4e2980ece6a6e6d),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""apple cider"",""granulated sugar"",""active dry yeast"",""unsalted butter"",""vanilla extract"",""ground cinnamon"",""large eggs"",""flour"",""light brown sugar"",""baking apples"",""cream cheese"",""milk"",""sugar""]",Baked by an Introvert,Glazed Apple Cinnamon Rolls,"{""course"":[""Breakfast and Brunch"",""Breads""],""cuisine"":[""Kid-Friendly""]}",Glazed-Apple-Cinnamon-Rolls-2042163
ObjectId(58e5ee27a4e2980ece6a6efd),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",4,2700,"[""salmon fillets"",""sweet chili sauce"",""orange"",""granny smith apples"",""red bell pepper"",""medium carrot"",""kale"",""salted cashews"",""scallions"",""vegetable oil"",""mayonnaise"",""lemon juice"",""orange juice"",""cream"",""shallots"",""chili sauce""]",My Gourmet Connection,Glazed Salmon and Kale Salad with Creamy Citrus Dressing,"{""course"":[""Salads""]}",Glazed-Salmon-and-Kale-Salad-with-Creamy-Citrus-Dressing-1977185
ObjectId(58e5ee27a4e2980ece6a70c9),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.3333333333333333}",4,2100,"[""doughnuts"",""vegetable oil"",""granulated sugar"",""light brown sugar"",""large eggs"",""all-purpose flour"",""unsweetened cocoa powder"",""baking powder"",""baking soda"",""salt"",""vanilla extract"",""milk"",""unsalted butter"",""corn syrup"",""powdered sugar""]",Crunchy Creamy Sweet,Glazed Chocolate Donut Muffins,"{""course"":[""Desserts"",""Breads"",""Afternoon Tea""]}",Glazed-Chocolate-Donut-Muffins-1053861
ObjectId(58e5ee27a4e2980ece6a80ac),,3,4500,"[""sugar cookies"",""vanilla"",""almond extract"",""candy sprinkles""]",Pillsbury.com,Glazed Whiteout Cookies,"{""course"":[""Desserts""]}",Glazed-Whiteout-Cookies-1812620
ObjectId(58e5ee27a4e2980ece6a88dd),,4,1800,"[""brown sugar"",""butter"",""lemon juice"",""dill weed"",""cayenne pepper"",""salmon fillets"",""lemon pepper seasoning""]",Taste of Home,Glazed Salmon Fillet,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Glazed-Salmon-Fillet-TasteOfHome_1
ObjectId(58e5ee27a4e2980ece6a896f),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4800,"[""grated lemon zest"",""fresh lemon juice"",""cooking spray"",""granulated sugar"",""all-purpose flour"",""baking powder"",""salt"",""baking soda"",""butter"",""lemon extract"",""large eggs"",""low-fat buttermilk"",""powdered sugar""]",Liv Life,Glazed Lemon Buttermilk Cake,"{""course"":[""Desserts"",""Afternoon Tea""],""cuisine"":[""American""]}",Glazed-Lemon-Buttermilk-Cake-514950
ObjectId(58e5ee27a4e2980ece6a90d3),"{""piquant"":0.0,""sour"":0.5,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,900,"[""carrots"",""butter"",""chicken broth"",""orange juice"",""brown sugar"",""salt"",""pepper""]",Flavor Mosaic,Glazed Carrots,"{""course"":[""Side Dishes""]}",Glazed-Carrots-1541083
ObjectId(58e5ee27a4e2980ece6a94fa),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,2100,"[""all-purpose flour"",""baking powder"",""kosher salt"",""baking soda"",""sour cream"",""buttermilk"",""fresh lemon juice"",""granulated sugar"",""unsalted butter"",""grated lemon zest"",""large eggs"",""poppy seeds"",""melted butter"",""powdered sugar"",""lemon juice""]",Thibeault's Table,Glazed Lemon Poppy Seed Muffins,"{""course"":[""Breads"",""Afternoon Tea""]}",Glazed-Lemon-Poppy-Seed-Muffins-1527250
ObjectId(58e5ee27a4e2980ece6a97ca),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,2700,"[""gluten"",""cane sugar"",""baking powder"",""sea salt"",""orange juice"",""coconut oil"",""eggs"",""vanilla extract"",""orange zest"",""coconut cream"",""almond milk"",""maple syrup""]",Katalyst Health,Glazed Orange Bundt Cake,"{""course"":[""Desserts""]}",Glazed-Orange-Bundt-Cake-2017032
ObjectId(58e5ee27a4e2980ece6a9855),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,2700,"[""gluten"",""cane sugar"",""baking powder"",""sea salt"",""orange juice"",""coconut oil"",""eggs"",""vanilla extract"",""orange zest"",""coconut cream"",""almond milk"",""maple syrup""]",Katalyst Health,Glazed Orange Bundt Cake,"{""course"":[""Desserts""]}",Glazed-Orange-Bundt-Cake-2017032
ObjectId(58e5ee27a4e2980ece6aa01b),"{""sweet"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3900,"[""active dry yeast"",""warm water"",""all-purpose flour"",""milk"",""salt"",""large egg yolks"",""unsalted butter"",""granulated sugar"",""vegetable oil"",""lemon curd"",""confectioners sugar""]",Deliciously Yum,Glazed Lemon Curd Donut Holes,"{""course"":[""Breads""]}",Glazed-Lemon-Curd-Donut-Holes-1241532
ObjectId(58e5ee27a4e2980ece6aa46f),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1500,"[""endive"",""olive oil"",""unsalted butter"",""sugar"",""balsamic vinegar"",""lemon juice"",""fresh tarragon""]",MyRecipes,Glazed Endive with Tarragon,{},Glazed-Endive-With-Tarragon-My-Recipes
